NC_048037.1_Alphalipothrixvirus_SFV1_Sulfolobus_filamentous_virus_1_isolate_S48,_complete_genome	NC_030884.1	19593	19619	23	37311
NC_048037.1_Alphalipothrixvirus_SFV1_Sulfolobus_filamentous_virus_1_isolate_S48,_complete_genome	NC_030884.1	3484	3510	23	37311
NC_048037.1_Alphalipothrixvirus_SFV1_Sulfolobus_filamentous_virus_1_isolate_S48,_complete_genome	NC_030884.1	4617	4643	23	37311
NC_048037.1_Alphalipothrixvirus_SFV1_Sulfolobus_filamentous_virus_1_isolate_S48,_complete_genome	NC_030884.1	13758	13806	40	37311
NC_048037.1_Alphalipothrixvirus_SFV1_Sulfolobus_filamentous_virus_1_isolate_S48,_complete_genome	NC_030884.1	14885	14901	17	37311
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	35778	35939	116	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	10615	10671	49	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	9004	9045	35	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	12007	12045	32	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	8731	8755	23	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	8555	8594	32	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	10274	10298	24	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	12794	12823	27	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	10538	10571	30	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	10539	10561	21	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	8985	9033	38	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	9004	9060	42	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	10922	10971	40	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	39587	39611	22	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	9242	9266	22	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	39396	39420	22	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	10227	10251	22	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	28225	28244	19	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	10026	10053	25	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	10486	10507	20	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	10031	10052	20	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	16515	16541	23	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	38941	38986	37	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	10540	10561	20	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	9010	9036	23	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_030884.1	10026	10053	25	40449
NC_010155.1_Acidianus_filamentous_virus_3_Acidianus_filamentous_virus_3,_partial_viral_genome	NC_027365.1	36156	36172	17	40449
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	36523	36671	105	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	12382	12413	27	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	9022	9082	46	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	10983	11007	24	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	13503	13532	27	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	13131	13154	22	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	22204	22221	18	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	11248	11270	21	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	13121	13153	27	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	10883	10919	32	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	9895	9924	25	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	10936	10960	22	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	11195	11216	20	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	10296	10317	20	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	17224	17250	23	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	7640	7661	20	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	13132	13156	24	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	7218	7244	23	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	11249	11270	20	39577
NC_010152.1_Acidianus_filamentous_virus_6_Acidianus_filamentous_virus_6,_complete_genome	NC_030884.1	7462	7503	35	39577
NC_010153.1_Acidianus_filamentous_virus_7_Acidianus_filamentous_virus_7,_complete_genome	NC_030884.1	33623	33780	116	36895
NC_010153.1_Acidianus_filamentous_virus_7_Acidianus_filamentous_virus_7,_complete_genome	NC_030884.1	11293	11329	33	36895
NC_010153.1_Acidianus_filamentous_virus_7_Acidianus_filamentous_virus_7,_complete_genome	NC_030884.1	12148	12178	28	36895
NC_010153.1_Acidianus_filamentous_virus_7_Acidianus_filamentous_virus_7,_complete_genome	NC_030884.1	8527	8555	25	36895
NC_010153.1_Acidianus_filamentous_virus_7_Acidianus_filamentous_virus_7,_complete_genome	NC_030884.1	9047	9080	28	36895
NC_010153.1_Acidianus_filamentous_virus_7_Acidianus_filamentous_virus_7,_complete_genome	NC_030884.1	12167	12187	20	36895
NC_010153.1_Acidianus_filamentous_virus_7_Acidianus_filamentous_virus_7,_complete_genome	NC_030884.1	24511	24541	28	36895
NC_010153.1_Acidianus_filamentous_virus_7_Acidianus_filamentous_virus_7,_complete_genome	NC_030884.1	348	370	21	36895
NC_010153.1_Acidianus_filamentous_virus_7_Acidianus_filamentous_virus_7,_complete_genome	NC_030884.1	5445	5464	19	36895
NC_010153.1_Acidianus_filamentous_virus_7_Acidianus_filamentous_virus_7,_complete_genome	NC_030884.1	9766	9793	25	36895
NC_010153.1_Acidianus_filamentous_virus_7_Acidianus_filamentous_virus_7,_complete_genome	NC_030884.1	10226	10247	20	36895
NC_010153.1_Acidianus_filamentous_virus_7_Acidianus_filamentous_virus_7,_complete_genome	NC_030884.1	9771	9792	20	36895
NC_010153.1_Acidianus_filamentous_virus_7_Acidianus_filamentous_virus_7,_complete_genome	NC_030884.1	5445	5466	20	36895
NC_010153.1_Acidianus_filamentous_virus_7_Acidianus_filamentous_virus_7,_complete_genome	NC_030884.1	9766	9793	25	36895
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	34939	35065	93	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	7721	7762	34	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	5753	5795	34	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	7727	7753	24	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	10784	10822	31	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	11204	11224	20	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	20728	20745	18	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	5262	5281	19	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	13130	13159	25	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	36078	36108	27	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	12656	12696	34	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	9162	9196	28	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	2035	2064	25	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	15748	15774	23	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	9374	9420	38	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	7252	7278	23	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_030884.1	831	853	22	38179
NC_010154.1_Acidianus_filamentous_virus_8_Acidianus_filamentous_virus_8,_complete_genome	NC_027365.1	11338	11354	17	38179
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	33363	33563	157	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	1286	1480	143	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	35054	35493	283	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	7952	7996	37	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	28113	28168	47	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	7552	7605	44	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	16911	16930	20	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	7967	7996	26	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	9738	9767	26	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	33329	33350	21	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	40253	40283	26	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	11591	11618	25	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	1233	1268	29	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	9180	9200	20	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	10093	10129	34	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	6214	6247	29	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	13634	13656	21	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	4692	4724	27	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	7554	7583	25	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	8263	8295	29	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	11268	11287	19	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	9501	9520	19	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	8155	8200	36	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	4302	4326	22	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	37381	37421	32	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	22933	22966	28	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	11948	11964	17	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	6214	6246	28	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	9184	9215	26	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	7176	7206	26	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	25907	25928	20	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	13597	13618	20	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	13180	13211	26	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	5717	5738	20	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	10925	10951	23	41172
NC_010537.1_Acidianus_filamentous_virus_9_Acidianus_filamentous_virus_9,_complete_genome	NC_030884.1	37381	37421	32	41172
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	34303	34508	159	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	35703	36140	292	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	6536	6613	59	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	9851	9962	80	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	9100	9139	34	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	6044	6129	65	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	9466	9489	23	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	9038	9070	29	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	13758	13797	34	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	8241	8275	30	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	22900	22925	23	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	11194	11214	20	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	9467	9489	21	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	8702	8734	27	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	9467	9489	21	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	6539	6576	30	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	14906	14928	21	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	10253	10295	33	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	7948	7976	26	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	6831	6850	19	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	1780	1804	22	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	7947	7991	36	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	4829	4870	33	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	23119	23148	25	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	26312	26338	23	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	6166	6217	40	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	22171	22202	26	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	345	382	31	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	40518	40555	31	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	9638	9669	26	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	12266	12297	26	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	21932	21961	27	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	21943	21984	32	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	11043	11065	22	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	28326	28358	28	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	9852	9875	23	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	12535	12563	26	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	36903	36949	35	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	6592	6613	20	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	9047	9073	23	40900
NC_003214.2_Sulfolobus_islandicus_filamentous_virus_Sulfolobus_islandicus_filamentous_virus,_complete_genome	NC_030884.1	13761	13777	17	40900
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	31343	31429	70	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	31344	31433	69	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	3233	3325	69	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	31344	31437	74	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	3244	3320	63	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	31343	31433	65	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	851	879	27	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	3244	3287	38	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	3254	3287	29	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	31350	31391	33	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	1404	1431	25	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	1006	1036	27	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	16783	16811	25	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	26037	26079	34	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	2420	2454	29	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	1872	1915	35	31787
NC_009884.1_Acidianus_filamentous_virus_2_Acidianus_filamentous_virus_2,_complete_genome	NC_030884.1	27178	27220	33	31787
